,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,supplied_demand_GINI,experiment,scenario
0,-0.355806176191672,0.6297701500680017,0.35813749577071796,0.9279055480500813,5.751,1.349,0.0,0.4,2.2,2.828027945475413,0.4061199024557989,0.4625612252932345,1.5219901607571396,0.745050766018414,2.93292,0.75717,0.94351,0.78229,1.20143,0.96424,0.53637,0.49026,1.94556,0.62014,0.035760000000000014,0.46363,0.5097400000000001,0.94556,0.37986,155.0,79.0,77.0,287.0,91.0,0.49026,0.011,0.2930686898258997,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
1,-0.8776880956425335,0.4839963223887822,0.4178877542685808,-0.9072157626552122,5.751,1.349,0.0,0.4,2.2,2.4888046978323533,0.5008728904472916,0.32897056927813095,0.6683845564417589,1.9767172860004656,2.93292,0.75717,0.94351,0.78229,1.20143,0.84858,0.66151,0.34867,0.85439,1.6453,0.15142,0.33848999999999996,0.65133,0.14561000000000002,0.6453,136.0,97.0,54.0,126.0,241.0,0.34867,0.01297,0.25570007686218715,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
2,0.26340642085819255,0.30027424380126533,0.28620730695133867,-0.6108718187140321,5.751,1.349,0.0,0.4,2.2,3.2305161335578254,0.6202922415291775,0.2951435089524524,0.11929668427805398,1.6985014316824911,2.93292,0.75717,0.94351,0.78229,1.20143,1.10147,0.81922,0.31281,0.1525,1.41373,0.10146999999999995,0.18078000000000005,0.68719,0.8475,0.41372999999999993,177.0,120.0,49.0,23.0,207.0,0.1525,0.01874,0.34856371373755496,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
3,-0.18239728018071721,-0.5089728689056459,-0.3915704098657329,0.6988453075432157,5.751,1.349,0.0,0.4,2.2,2.9407437278825337,1.1463028647886697,0.2096884016240566,1.2603852220205565,0.40662978368418357,2.93292,0.75717,0.94351,0.78229,1.20143,1.00267,1.51393,0.22224,1.61115,0.33845,0.00266999999999995,0.51393,0.77776,0.6111500000000001,0.6615500000000001,161.0,222.0,35.0,238.0,50.0,0.22224,6e-05,0.33728063065753217,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
4,0.8235106376773278,-0.2272816706614753,-0.9731438976426352,0.19168997576272306,5.751,1.349,0.0,0.4,2.2,3.594583874490263,0.9632035859299589,0.770810447537754,0.27689410975550693,0.3582579822865173,2.93292,0.75717,0.94351,0.78229,1.20143,1.2256,1.27211,0.81696,0.35395,0.29819,0.22560000000000002,0.2721100000000001,0.18303999999999998,0.64605,0.70181,196.0,187.0,128.0,52.0,44.0,0.29819,0.02983,0.2843080460117828,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
5,-0.8906832992339959,-0.6449023556534601,-0.9811527624231446,0.5995726531037211,5.751,1.349,0.0,0.4,2.2,2.4803578154979027,1.2346570311747491,0.504562764400295,1.656243909019516,0.0879284799075374,2.93292,0.75717,0.94351,0.78229,1.20143,0.8457,1.63062,0.53477,2.11717,0.07319,0.1543,0.63062,0.46523000000000003,1.1171700000000002,0.92681,136.0,240.0,84.0,313.0,11.0,0.07319,0.19267,0.39864345519037964,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
6,0.39179811284375154,0.9628146216824638,0.5333676953852593,0.8354474475072879,5.751,1.349,0.0,0.4,2.2,3.3139707333484387,0.18964099590639852,0.565140502093183,0.9759496075312987,0.9190481611206816,2.93292,0.75717,0.94351,0.78229,1.20143,1.12992,0.25046,0.59898,1.24755,0.76496,0.12992000000000004,0.74954,0.40102000000000004,0.24754999999999994,0.23504000000000003,181.0,37.0,94.0,184.0,112.0,0.25046,0.0375,0.25302627590577853,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
7,-0.3061039288178393,0.17295920789424102,0.41353424399954375,-0.7106746696297401,5.751,1.349,0.0,0.4,2.2,2.8603344062684046,0.7030470148687433,0.12962622653155326,0.4246065584722645,1.8461357938590346,2.93292,0.75717,0.94351,0.78229,1.20143,0.97525,0.92852,0.13739,0.54277,1.53662,0.02475000000000005,0.07147999999999999,0.86261,0.45723,0.5366200000000001,156.0,136.0,21.0,80.0,225.0,0.13739,0.00293,0.3136416255111575,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
8,-0.5174217731334569,0.7095249998299611,-0.6806727874362777,-0.017687418727280635,5.751,1.349,0.0,0.4,2.2,2.7229778074632534,0.3542792501105253,1.1896285617230553,1.0124048703640147,0.6844595103391521,2.93292,0.75717,0.94351,0.78229,1.20143,0.92842,0.4679,1.26085,1.29416,0.5697,0.07157999999999998,0.5321,0.26085,0.29416,0.4303,149.0,69.0,197.0,191.0,83.0,0.4679,0.04408,0.20735717303357865,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
9,0.2670981369881127,0.055104511639132436,-0.9765734936736548,0.2454982128064156,5.751,1.349,0.0,0.4,2.2,3.232915749042273,0.7796525674345639,0.9565907034533118,0.6735375892818969,0.3210533907879544,2.93292,0.75717,0.94351,0.78229,1.20143,1.10229,1.02969,1.01386,0.86098,0.26723,0.10228999999999999,0.029689999999999994,0.013859999999999983,0.13902000000000003,0.7327699999999999,177.0,151.0,158.0,127.0,39.0,0.26723,0.00017,0.1720925117862449,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
10,-0.8270201514559123,0.3649097068502032,-0.017670425559529912,0.9244763255998236,5.751,1.349,0.0,0.4,2.2,2.521738861553657,0.5782791905473679,0.5346770860663266,1.8260502500862283,0.5030046117464203,2.93292,0.75717,0.94351,0.78229,1.20143,0.8598,0.76374,0.56669,2.33424,0.41867,0.1402,0.23626000000000003,0.43331,1.3342399999999999,0.58133,138.0,112.0,89.0,345.0,61.0,0.41867,0.032,0.3337352371164887,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
11,-0.643764512238993,0.642727079676354,0.3864943637938316,-0.21956093585386993,5.751,1.349,0.0,0.4,2.2,2.6408550270446542,0.3976978982103699,0.4525512653236396,0.96330986465033,1.5093359447710064,2.93292,0.75717,0.94351,0.78229,1.20143,0.90042,0.52524,0.47965,1.2314,1.25628,0.09958,0.47475999999999996,0.52035,0.23140000000000005,0.25628000000000006,144.0,77.0,75.0,182.0,184.0,0.47965,0.03277,0.20572958281261736,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
12,0.40702552162151684,0.32610492007231384,0.2144083849103402,0.8625927174814332,5.751,1.349,0.0,0.4,2.2,3.323868549053986,0.603502301952996,0.3586027478552829,0.9836962173089456,0.6940801838287897,2.93292,0.75717,0.94351,0.78229,1.20143,1.1333,0.79705,0.38007,1.25746,0.57771,0.13329999999999997,0.20294999999999996,0.61993,0.25746,0.42229000000000005,182.0,117.0,59.0,186.0,85.0,0.38007,0.02361,0.22292315448464511,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
13,0.3306132700680895,0.9703861556409168,-0.046210611996441164,-0.43937483342995765,5.751,1.349,0.0,0.4,2.2,3.274200585544258,0.18471949883340408,0.9467878989642826,0.18708527272626935,1.3709567439317858,2.93292,0.75717,0.94351,0.78229,1.20143,1.11636,0.24396,1.00347,0.23915,1.1411,0.11636000000000002,0.75604,0.003470000000000084,0.76085,0.1411,179.0,36.0,157.0,35.0,167.0,0.23915,1e-05,0.2859264324099102,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
14,0.179975821911879,0.6246845171174733,0.4520286859755356,0.4143897557597813,5.751,1.349,0.0,0.4,2.2,3.1762862442427213,0.4094255638736423,0.3982262902422596,0.8399465970011365,1.1398653046402405,2.93292,0.75717,0.94351,0.78229,1.20143,1.08298,0.54073,0.42207,1.0737,0.94876,0.08298000000000005,0.45926999999999996,0.57793,0.0737000000000001,0.05123999999999995,174.0,79.0,66.0,159.0,139.0,0.42207,0.00332,0.18236780524256194,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
15,0.3968444383532266,-0.024182881720511196,-0.968200269900167,-0.5313382936379598,5.751,1.349,0.0,0.4,2.2,3.3172508449295974,0.8311893731183323,0.8996113023167764,0.08425876420572882,0.8314397154295654,2.93292,0.75717,0.94351,0.78229,1.20143,1.13104,1.09776,0.95347,0.10771,0.69204,0.13104000000000005,0.09776000000000007,0.04652999999999996,0.89229,0.30796,181.0,161.0,149.0,16.0,101.0,0.10771,0.00193,0.24634532222339417,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
16,-0.3883424784112819,-0.17468333031707584,0.23501456128549503,0.20129750367230037,5.751,1.349,0.0,0.4,2.2,2.8068793490326667,0.9290146647060993,0.019696370458328977,1.0708435283543285,1.1373160874485766,2.93292,0.75717,0.94351,0.78229,1.20143,0.95703,1.22696,0.02088,1.36886,0.94664,0.04296999999999995,0.22696000000000005,0.97912,0.36885999999999997,0.05335999999999996,153.0,180.0,3.0,202.0,139.0,0.02088,0.00411,0.26336605189398216,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
17,-0.7680195811105348,0.05804701113785793,-0.3854455271647037,-0.9781160054596718,5.751,1.349,0.0,0.4,2.2,2.5600892322781528,0.7777399427603924,0.5742701498966651,0.5510148641730609,1.5006358108917295,2.93292,0.75717,0.94351,0.78229,1.20143,0.87288,1.02717,0.60865,0.70436,1.24904,0.12712,0.027169999999999916,0.39135,0.29564,0.24903999999999993,140.0,151.0,95.0,104.0,183.0,0.60865,0.00042,0.1437520450012326,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
18,-0.6415893025851558,0.5788746900248019,0.9223690216038039,0.9695267419393998,5.751,1.349,0.0,0.4,2.2,2.642268913319649,0.4392019514838788,0.06272868447364874,1.7348029689409612,1.0847474817818628,2.93292,0.75717,0.94351,0.78229,1.20143,0.9009,0.58006,0.06648,2.2176,0.90288,0.09909999999999997,0.41994,0.93352,1.2176,0.09711999999999998,144.0,85.0,10.0,328.0,132.0,0.06648,0.01361,0.39632727210406343,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
19,-0.5384693160718999,0.49060636664163626,0.31176054388883356,-0.265484659068733,5.751,1.349,0.0,0.4,2.2,2.709296904553265,0.49657636168293645,0.40224978478932183,0.8650175670520585,1.4906093819224187,2.93292,0.75717,0.94351,0.78229,1.20143,0.92375,0.65583,0.42633,1.10575,1.2407,0.07625000000000004,0.34417,0.57367,0.10575000000000001,0.24069999999999991,148.0,96.0,67.0,163.0,182.0,0.42633,0.00684,0.19103750608865072,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
20,-0.8636638170103956,0.5990425867522731,-0.41971772444080213,-0.9262970324012325,5.751,1.349,0.0,0.4,2.2,2.497920478943243,0.4260928186110225,0.9481942022754989,0.646865949995956,1.44467655017428,2.93292,0.75717,0.94351,0.78229,1.20143,0.85168,0.56274,1.00496,0.82689,1.20246,0.14832,0.43726,0.0049600000000000755,0.17310999999999999,0.20246000000000008,136.0,83.0,157.0,122.0,176.0,0.56274,2e-05,0.13104953548540818,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
21,0.21854221289699605,0.3203585205093704,0.5841508346898283,0.9341614485904872,5.751,1.349,0.0,0.4,2.2,3.2013543983830477,0.6072374616689092,0.1145349957827024,1.1527300432007692,0.8878931009645719,2.93292,0.75717,0.94351,0.78229,1.20143,1.09152,0.80198,0.12139,1.47353,0.73903,0.09152000000000005,0.19801999999999997,0.87861,0.47353,0.26097000000000004,175.0,118.0,19.0,218.0,108.0,0.12139,0.02248,0.28923062366201846,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
22,-0.775590472984641,0.18856677959287538,0.6170714632284977,-0.05345079578716394,5.751,1.349,0.0,0.4,2.2,2.5551681525599834,0.692902093264631,0.007471955636845523,1.1569683301783602,1.55123946836018,2.93292,0.75717,0.94351,0.78229,1.20143,0.8712,0.91512,0.00792,1.47895,1.29116,0.12880000000000003,0.08487999999999996,0.99208,0.47895,0.2911600000000001,140.0,134.0,1.0,219.0,189.0,0.00792,0.00413,0.29463297074063116,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
23,-0.7833721135759184,-0.5811622362473106,-0.31512254219796776,0.678559926368743,5.751,1.349,0.0,0.4,2.2,2.550110086175653,1.193225953560752,0.11307419886792722,1.6378333659640298,0.4695063954316382,2.93292,0.75717,0.94351,0.78229,1.20143,0.86948,1.5759,0.11984,2.09364,0.39079,0.13051999999999997,0.5759000000000001,0.88016,1.0936400000000002,0.60921,139.0,232.0,19.0,309.0,57.0,0.11984,0.14654,0.40657946590357746,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
24,0.3203261794146872,0.2733403100484668,-0.37826298352593124,-0.6383012002944692,5.751,1.349,0.0,0.4,2.2,3.2675139766195467,0.6377992984684966,0.7095421408233589,0.06446974318904829,1.2844248408995498,2.93292,0.75717,0.94351,0.78229,1.20143,1.11408,0.84235,0.75202,0.08241,1.06908,0.11407999999999996,0.15764999999999996,0.24797999999999998,0.91759,0.06908000000000003,179.0,124.0,117.0,12.0,157.0,0.08241,0.00689,0.24667740949341177,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
25,-0.9066419414228353,0.3038404704832196,-0.1399434951577747,-0.9575429159462696,5.751,1.349,0.0,0.4,2.2,2.469984698075157,0.6179741941859073,0.5744595776666463,0.6544919065597676,1.646839623512522,2.93292,0.75717,0.94351,0.78229,1.20143,0.84216,0.81616,0.60885,0.83664,1.37073,0.15783999999999998,0.18384,0.39115,0.16335999999999995,0.37073,135.0,120.0,95.0,124.0,201.0,0.60885,0.01633,0.13854027453101322,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
26,0.6994151387977647,-0.5675319155599117,-0.2899923132878919,0.295440713840754,5.751,1.349,0.0,0.4,2.2,3.513921800218547,1.1843662451139425,0.10559925852318718,0.424994163777943,0.7348685323663804,2.93292,0.75717,0.94351,0.78229,1.20143,1.1981,1.5642,0.11192,0.54327,0.61166,0.19809999999999994,0.5642,0.88808,0.45672999999999997,0.38834,192.0,230.0,17.0,80.0,90.0,0.11192,0.12766,0.3533638608639539,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
27,0.5946273341095976,0.8530269088569393,0.3266080807958387,0.23357319728247727,5.751,1.349,0.0,0.4,2.2,3.4458097271712385,0.2610030092429894,0.6281722382397155,0.4528923510623718,1.1758726742836851,2.93292,0.75717,0.94351,0.78229,1.20143,1.17487,0.34471,0.66578,0.57893,0.97873,0.17487000000000008,0.6552899999999999,0.33421999999999996,0.42107000000000006,0.02127000000000001,188.0,51.0,104.0,86.0,143.0,0.34471,0.00065,0.22015591687995256,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
28,0.1731944870711557,0.8109890999549838,-0.27057845098024,-0.1753463297344835,5.751,1.349,0.0,0.4,2.2,3.171878376596251,0.28832758502926054,0.9890189081078955,0.4610260090763345,1.0534991211902585,2.93292,0.75717,0.94351,0.78229,1.20143,1.08147,0.3808,1.04823,0.58933,0.87687,0.08146999999999993,0.6192,0.048229999999999995,0.41067,0.12312999999999996,173.0,56.0,164.0,87.0,128.0,0.3808,0.00207,0.18711393869288606,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
29,-0.9197183823009487,-0.5507028555617777,-0.3809319970049987,0.2621259487937071,5.751,1.349,0.0,0.4,2.2,2.4614850115043834,1.1734273561151556,0.17564894193809372,1.4557763552115262,0.6974123352308413,2.93292,0.75717,0.94351,0.78229,1.20143,0.83926,1.54975,0.18617,1.86092,0.58049,0.16074,0.54975,0.81383,0.8609199999999999,0.41951000000000005,134.0,228.0,29.0,275.0,85.0,0.18617,0.17327,0.34435821942793804,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
30,0.36678647093458716,-0.018301048435912293,-0.3443436079234259,0.8647158181274013,5.751,1.349,0.0,0.4,2.2,3.2977131661074814,0.827366181483343,0.4979276636668839,1.0112316156753292,0.3295113730669625,2.93292,0.75717,0.94351,0.78229,1.20143,1.12438,1.09271,0.52774,1.29266,0.27427,0.12437999999999994,0.09271000000000007,0.47226,0.2926599999999999,0.72573,180.0,161.0,82.0,191.0,40.0,0.27427,0.00493,0.24430116704083718,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
31,-0.9325838688477828,-0.8414775346771821,-0.8615834067770729,-0.5137096330083688,5.751,1.349,0.0,0.4,2.2,2.4531224452489413,1.3624308975401684,0.29906881686492903,0.959845793295619,0.8892820470503425,2.93292,0.75717,0.94351,0.78229,1.20143,0.83641,1.79937,0.31697,1.22697,0.74019,0.16359,0.7993699999999999,0.68303,0.2269699999999999,0.25981,134.0,264.0,50.0,181.0,108.0,0.31697,0.03153,0.280621393480775,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
32,-0.8279204301285938,0.44929797284408135,0.3922146624651601,-0.7157763801191144,5.751,1.349,0.0,0.4,2.2,2.521153680416414,0.5234268176513471,0.32310415174629886,0.7604711725061617,1.8355941776797786,2.93292,0.75717,0.94351,0.78229,1.20143,0.85961,0.69129,0.34245,0.97211,1.52784,0.14039000000000001,0.30871000000000004,0.6575500000000001,0.02788999999999997,0.5278400000000001,138.0,102.0,53.0,144.0,224.0,0.34245,0.00048,0.24142216557030025,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
33,-0.018365863579819175,0.4018736709648205,0.7193549950828853,-0.9370692039246991,5.751,1.349,0.0,0.4,2.2,3.0473641486731173,0.5542526138728666,0.07963713932325796,0.09042036877582806,2.19207572935493,2.93292,0.75717,0.94351,0.78229,1.20143,1.03902,0.73201,0.08441,0.11558,1.82456,0.039020000000000055,0.26798999999999995,0.91559,0.88442,0.82456,167.0,108.0,13.0,17.0,267.0,0.08441,0.0131,0.46409139051212195,gini minimization and supply per capita maximization - 5k nfe.csv,2020_drought
